***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Start: 13-DEC-2022  05:24PM
Time(s),V,V,V,°C
35820,0.015974,0.668796,0.707135,21.5699
35880,0.015974,0.668796,0.707135,21.5699
35940,0.015974,0.668796,0.706603,21.5699
36000,0.015974,0.668264,0.706603,21.5699
36060,0.015974,0.668264,0.706603,21.5699
36120,0.015974,0.668264,0.706603,21.5699
36180,0.015974,0.668264,0.706070,21.5699
36240,0.015974,0.668264,0.706070,21.5699
36300,0.015974,0.667731,0.706070,21.5699
36360,0.015974,0.667731,0.705538,21.5699
36420,0.015974,0.667731,0.705538,21.5699
36480,0.015974,0.667199,0.705538,21.5699
36540,0.015974,0.667199,0.705005,21.5699
36600,0.015974,0.667199,0.705005,21.5699
36660,0.015974,0.667199,0.705005,21.5699
36720,0.015974,0.666666,0.705005,21.5699
36780,0.015974,0.666666,0.704473,21.5699
36840,0.015974,0.666666,0.704473,21.5699
36900,0.015974,0.666666,0.704473,21.5699
36960,0.015974,0.666666,0.703940,21.5699
37020,0.015974,0.666134,0.703940,21.5699
37080,0.015974,0.666134,0.703940,21.5699
37140,0.015974,0.666134,0.703940,21.5699
37200,0.015974,0.666134,0.703408,21.5699
37260,0.015974,0.665602,0.703408,21.5699
37320,0.015974,0.665602,0.703408,21.5699
37380,0.015974,0.665602,0.702875,21.5699
37440,0.015974,0.665069,0.702875,21.5699
37500,0.015974,0.665069,0.702875,21.5699
37560,0.015974,0.665069,0.702343,21.5699
37620,0.015974,0.665069,0.702343,21.5699
37680,0.015974,0.665069,0.702343,21.5699
37740,0.015974,0.664537,0.702343,21.5699
37800,0.015974,0.664537,0.701810,21.5699
37860,0.015974,0.664537,0.701810,21.5699
37920,0.015974,0.664537,0.701810,21.5699
37980,0.015442,0.664537,0.701278,21.5699
38040,0.015442,0.664004,0.701278,21.5699
38100,0.015442,0.664004,0.701278,21.5699
38160,0.015974,0.664004,0.701278,21.5699
38220,0.015442,0.664004,0.700745,21.5699
38280,0.015974,0.663472,0.700745,21.5699
38340,0.015974,0.663472,0.700745,21.5699
38400,0.015974,0.663472,0.700213,21.5699
38460,0.015442,0.663472,0.700213,21.5089
38520,0.015442,0.663472,0.700213,21.5089
38580,0.015442,0.662939,0.700213,21.5089
38640,0.015442,0.662939,0.699680,21.5699
38700,0.015974,0.662939,0.699680,21.5699
38760,0.015442,0.662939,0.699680,21.5699
38820,0.015442,0.662939,0.699148,21.5089
38880,0.015442,0.662407,0.699148,21.5699
38940,0.015442,0.662407,0.699148,21.5699
39000,0.015442,0.662407,0.699148,21.5089
39060,0.015442,0.662407,0.698615,21.5699
39120,0.015442,0.661874,0.698615,21.5089
39180,0.015442,0.661874,0.698615,21.5089
39240,0.015442,0.661874,0.698615,21.5089
39300,0.015442,0.661874,0.698083,21.5089
39360,0.015442,0.661342,0.698083,21.5089
39420,0.015442,0.661342,0.698083,21.5089
39480,0.015442,0.661342,0.698083,21.5089
39540,0.015442,0.661342,0.697550,21.5089
39600,0.015442,0.660809,0.697550,21.5089
39660,0.015442,0.660809,0.697550,21.5089
39720,0.015442,0.660809,0.697550,21.5089
39780,0.015442,0.660809,0.697018,21.5089
39840,0.015442,0.660277,0.697018,21.5089
39900,0.015442,0.660277,0.697018,21.5089
39960,0.015442,0.660277,0.696485,21.5089
40020,0.015442,0.660277,0.696485,21.5089
40080,0.015442,0.659744,0.696485,21.5089
40140,0.015442,0.659744,0.696485,21.5089
40200,0.015442,0.659744,0.695953,21.5089
40260,0.015442,0.659744,0.695953,21.5089
40320,0.015442,0.659744,0.695953,21.5089
40380,0.015442,0.659212,0.695953,21.5089
40440,0.015442,0.659212,0.695420,21.5089
40500,0.015442,0.659212,0.695420,21.5089
40560,0.015442,0.659212,0.695420,21.5089
40620,0.015442,0.658679,0.695420,21.5089
40680,0.014909,0.658679,0.694888,21.5089
40740,0.015442,0.658679,0.694888,21.5089
40800,0.014909,0.658679,0.694888,21.5089
40860,0.014909,0.658147,0.694888,21.5089
40920,0.014909,0.658147,0.694356,21.5089
40980,0.014909,0.658147,0.694356,21.5089
41040,0.014909,0.658147,0.694356,21.5089
41100,0.014909,0.658147,0.694356,21.5089
41160,0.014909,0.657614,0.693823,21.5089
41220,0.014909,0.657614,0.693823,21.5089
41280,0.014909,0.657614,0.693823,21.5089
41340,0.014909,0.657614,0.693823,21.5089
41400,0.014909,0.657082,0.693291,21.5089
41460,0.014909,0.657082,0.693291,21.5089
41520,0.014909,0.657082,0.693291,21.5089
41580,0.014909,0.657082,0.693291,21.5089
41640,0.014909,0.656549,0.693291,21.5089
41700,0.014909,0.656549,0.692758,21.5089
41760,0.014909,0.656549,0.692758,21.5089
41820,0.014909,0.656549,0.692758,21.5089
41880,0.014909,0.656549,0.692758,21.5089
41940,0.014909,0.656017,0.692226,21.5089
42000,0.014909,0.656017,0.692226,21.5089
42060,0.014909,0.656017,0.692226,21.5089
42120,0.014909,0.656017,0.692226,21.5089
42180,0.014377,0.655484,0.691693,21.5089
42240,0.014909,0.655484,0.691693,21.5089
42300,0.014909,0.655484,0.691693,21.5089
42360,0.014377,0.655484,0.691693,21.5089
42420,0.014909,0.655484,0.691161,21.5089
42480,0.014909,0.654952,0.691161,21.5089
42540,0.014909,0.654952,0.691161,21.5089
42600,0.014377,0.654952,0.690628,21.5089
42660,0.014909,0.654419,0.690628,21.5089
42720,0.014377,0.654419,0.690628,21.5089
42780,0.014909,0.654419,0.690628,21.5089
42840,0.014909,0.654419,0.690628,21.5089
42900,0.014909,0.654419,0.690096,21.5089
42960,0.014377,0.653887,0.690096,21.5089
43020,0.014909,0.653887,0.690096,21.5089
43080,0.014909,0.653887,0.690096,21.5089
43140,0.014909,0.653887,0.689563,21.5089
43200,0.014909,0.653354,0.689563,21.5089
43260,0.014909,0.653354,0.689563,21.5089
43320,0.014377,0.653354,0.689563,21.5089
43380,0.014909,0.653354,0.689563,21.5089
43440,0.014909,0.652822,0.689031,21.5089
43500,0.014909,0.652822,0.689031,21.5089
43560,0.014909,0.652822,0.689031,21.5089
43620,0.014377,0.652822,0.689031,21.5089
43680,0.014909,0.652822,0.689031,21.5089
43740,0.014909,0.652289,0.688498,21.5089
43800,0.014909,0.652289,0.688498,21.5089
43860,0.014909,0.652289,0.688498,21.5089
43920,0.014377,0.652289,0.688498,21.5089
43980,0.014909,0.652289,0.688498,21.5089
44040,0.014909,0.651757,0.687966,21.5089
44100,0.014377,0.651757,0.687966,21.5089
44160,0.014377,0.651757,0.687966,21.5089
44220,0.014909,0.651757,0.687966,21.5089
44280,0.014377,0.651225,0.687966,21.5089
44340,0.014909,0.651225,0.687433,21.5089
44400,0.014377,0.651225,0.687433,21.5089
44460,0.014909,0.651225,0.687433,21.5089
44520,0.014377,0.651225,0.687433,21.5089
44580,0.014909,0.650692,0.687433,21.5089
44640,0.014377,0.650692,0.686901,21.5089
44700,0.014909,0.650692,0.686901,21.5089
44760,0.014909,0.650160,0.686901,21.5089
44820,0.014377,0.650160,0.686901,21.5089
44880,0.014909,0.650160,0.686901,21.5089
44940,0.014909,0.650160,0.686368,21.5089
45000,0.014909,0.650160,0.686368,21.5089
45060,0.014909,0.649627,0.686368,21.5089
45120,0.014909,0.649627,0.686368,21.5089
45180,0.014909,0.649627,0.686368,21.5089
45240,0.014909,0.649627,0.685836,21.5089
45300,0.014909,0.649095,0.685836,21.5089
45360,0.014909,0.649095,0.685836,21.5089
45420,0.014909,0.649095,0.685836,21.5089
45480,0.014909,0.648562,0.685836,21.5089
45540,0.014909,0.648562,0.685303,21.4478
45600,0.014909,0.648562,0.685303,21.4478
45660,0.014909,0.648562,0.685303,21.4478
45720,0.014909,0.648562,0.685303,21.4478
45780,0.014909,0.648030,0.685303,21.4478
45840,0.014909,0.648030,0.685303,21.4478
45900,0.014909,0.648030,0.684771,21.4478
45960,0.014909,0.648030,0.684771,21.4478
46020,0.014909,0.648030,0.684771,21.4478
46080,0.014909,0.648030,0.684771,21.4478
46140,0.015442,0.647497,0.684771,21.4478
46200,0.014909,0.647497,0.684771,21.4478
46260,0.014909,0.647497,0.684238,21.4478
46320,0.014909,0.647497,0.684238,21.4478
46380,0.014909,0.647497,0.684238,21.4478
46440,0.014909,0.647497,0.684238,21.4478
46500,0.014909,0.646965,0.684238,21.4478
46560,0.014909,0.646965,0.683706,21.4478
46620,0.014909,0.646965,0.683706,21.4478
46680,0.014909,0.646965,0.683706,21.4478
46740,0.014909,0.646965,0.683706,21.4478
46800,0.014909,0.646432,0.683706,21.4478
46860,0.014909,0.646432,0.683706,21.4478
46920,0.014909,0.646432,0.683706,21.4478
46980,0.014909,0.646432,0.683173,21.4478
47040,0.014909,0.646432,0.683173,21.4478
47100,0.014909,0.645900,0.683173,21.4478
47160,0.014377,0.645900,0.683173,21.4478
47220,0.014377,0.645900,0.683173,21.4478
47280,0.014909,0.645900,0.682641,21.4478
47340,0.014377,0.645367,0.682641,21.4478
47400,0.014377,0.645367,0.682641,21.4478
47460,0.014377,0.645367,0.682641,21.4478
47520,0.014377,0.645367,0.682641,21.4478
47580,0.014377,0.645367,0.682641,21.4478
47640,0.014377,0.644835,0.682108,21.4478
47700,0.014377,0.644835,0.682108,21.4478
47760,0.014377,0.644835,0.682108,21.4478
47820,0.014377,0.644835,0.682108,21.4478
47880,0.014377,0.644835,0.682108,21.4478
47940,0.014377,0.644302,0.682108,21.4478
48000,0.014377,0.644302,0.682108,21.4478
48060,0.014377,0.644302,0.681576,21.4478
48120,0.014377,0.644302,0.681576,21.4478
48180,0.014377,0.643770,0.681576,21.4478
48240,0.014377,0.643770,0.681576,21.4478
48300,0.014377,0.643770,0.681576,21.4478
48360,0.014377,0.643770,0.681576,21.4478
48420,0.014377,0.643770,0.681043,21.4478
48480,0.014377,0.643770,0.681043,21.4478
48540,0.014377,0.643237,0.681043,21.4478
48600,0.014377,0.643237,0.681043,21.4478
48660,0.014377,0.643237,0.681043,21.4478
48720,0.014377,0.643237,0.681043,21.4478
48780,0.014377,0.642705,0.681043,21.4478
48840,0.014377,0.642705,0.681043,21.4478
48900,0.014377,0.642705,0.680511,21.4478
48960,0.014377,0.642705,0.680511,21.4478
49020,0.014377,0.642705,0.680511,21.4478
49080,0.014377,0.642705,0.680511,21.4478
49140,0.014377,0.642172,0.680511,21.4478
49200,0.014377,0.642172,0.679979,21.4478
49260,0.014377,0.642172,0.679979,21.4478
49320,0.014377,0.642172,0.679979,21.4478
49380,0.014377,0.641640,0.679979,21.4478
49440,0.014377,0.641640,0.679979,21.4478
49500,0.014377,0.641640,0.679979,21.4478
49560,0.014377,0.641640,0.679979,21.4478
49620,0.014377,0.641640,0.679446,21.4478
49680,0.014377,0.641107,0.679446,21.4478
49740,0.014377,0.641107,0.679446,21.4478
49800,0.014377,0.641107,0.679446,21.4478
49860,0.014377,0.641107,0.679446,21.4478
49920,0.014377,0.641107,0.679446,21.4478
49980,0.014377,0.640575,0.679446,21.4478
50040,0.014909,0.640575,0.678914,21.4478
50100,0.014377,0.640575,0.678914,21.4478
50160,0.014909,0.640575,0.678914,21.4478
50220,0.014909,0.640575,0.678914,21.4478
50280,0.014909,0.640575,0.678914,21.4478
50340,0.014909,0.640042,0.678914,21.4478
50400,0.014909,0.640042,0.678914,21.4478
50460,0.014909,0.640042,0.678914,21.3868
50520,0.014909,0.640042,0.678381,21.3868
50580,0.014909,0.639510,0.678381,21.3868
50640,0.014909,0.639510,0.678381,21.3868
50700,0.014909,0.639510,0.678381,21.3868
50760,0.014909,0.639510,0.678381,21.3868
50820,0.014909,0.639510,0.678381,21.3868
50880,0.014909,0.639510,0.678381,21.3868
50940,0.014909,0.638977,0.678381,21.3868
51000,0.014909,0.638977,0.678381,21.3868
51060,0.014909,0.638977,0.677849,21.3868
51120,0.014909,0.638977,0.677849,21.3868
51180,0.014909,0.638977,0.677849,21.3868
51240,0.014909,0.638977,0.677849,21.3868
51300,0.014909,0.638445,0.677849,21.3868
51360,0.014909,0.638445,0.677849,21.3868
51420,0.014909,0.638445,0.677849,21.3868
51480,0.014909,0.638445,0.677316,21.3868
51540,0.014909,0.638445,0.677849,21.3868
51600,0.014909,0.638445,0.677316,21.3868
51660,0.014909,0.638445,0.677316,21.3868
51720,0.014377,0.637912,0.677316,21.3868
51780,0.014909,0.637912,0.677316,21.3868
51840,0.014377,0.637912,0.677316,21.3868
51900,0.014377,0.637912,0.676784,21.3868
51960,0.014377,0.637912,0.677316,21.3868
52020,0.014377,0.637380,0.676784,21.3868
52080,0.014377,0.637380,0.676784,21.3868
52140,0.014377,0.637380,0.676784,21.3868
52200,0.014377,0.637380,0.676784,21.3868
52260,0.014377,0.637380,0.676784,21.3868
52320,0.014377,0.636848,0.676784,21.3868
52380,0.014377,0.636848,0.676784,21.3868
52440,0.014377,0.636848,0.676251,21.3868
52500,0.014377,0.636848,0.676251,21.3868
52560,0.014377,0.636848,0.676251,21.3868
52620,0.013844,0.636848,0.676251,21.3868
52680,0.014377,0.636315,0.676251,21.3868
52740,0.013844,0.636315,0.676251,21.3868
52800,0.013844,0.636315,0.676251,21.3868
52860,0.013844,0.635783,0.675719,21.3868
52920,0.013844,0.635783,0.675719,21.3868
52980,0.013844,0.635783,0.675719,21.3868
53040,0.013844,0.635250,0.675719,21.3868
53100,0.013844,0.635250,0.675719,21.3868
53160,0.013844,0.635250,0.675719,21.4478
53220,0.013844,0.635250,0.675719,21.3868
53280,0.013844,0.634718,0.675719,21.3868
53340,0.013844,0.634718,0.675719,21.3868
53400,0.013844,0.634718,0.675186,21.4478
53460,0.013844,0.634718,0.675186,21.4478
53520,0.013844,0.634185,0.675186,21.4478
53580,0.013844,0.634185,0.675186,21.3868
53640,0.013844,0.634185,0.675186,21.4478
53700,0.013844,0.634185,0.675186,21.4478
53760,0.013844,0.634185,0.675186,21.4478
53820,0.013844,0.633653,0.675186,21.4478
53880,0.013844,0.633653,0.675186,21.4478
53940,0.013844,0.633653,0.675186,21.4478
54000,0.013844,0.633653,0.674654,21.4478
54060,0.013844,0.633653,0.674654,21.4478
54120,0.013844,0.633120,0.674654,21.4478
54180,0.013844,0.633120,0.674654,21.4478
54240,0.013844,0.632588,0.674654,21.4478
54300,0.013844,0.632588,0.674654,21.4478
54360,0.013844,0.632588,0.674654,21.4478
54420,0.013844,0.632055,0.674654,21.4478
54480,0.013844,0.632055,0.674654,21.4478
54540,0.013844,0.632055,0.674654,21.4478
54600,0.013844,0.632055,0.674121,21.4478
54660,0.013844,0.631523,0.674121,21.4478
54720,0.013844,0.631523,0.674121,21.4478
54780,0.013844,0.631523,0.674121,21.4478
54840,0.013844,0.630990,0.674121,21.4478
54900,0.013844,0.630990,0.674121,21.3868
54960,0.013844,0.630458,0.674121,21.3868
55020,0.013844,0.630458,0.674121,21.3868
55080,0.014377,0.630458,0.674121,21.3868
55140,0.013844,0.629925,0.674121,21.3868
55200,0.013844,0.629925,0.674121,21.3868
55260,0.013844,0.629393,0.673589,21.3868
55320,0.014377,0.629393,0.673589,21.3868
55380,0.013844,0.629393,0.673589,21.3868
55440,0.013844,0.628860,0.673589,21.3868
55500,0.013844,0.628860,0.673589,21.3868
55560,0.013844,0.628328,0.673589,21.3868
55620,0.013844,0.628328,0.673589,21.3868
55680,0.013844,0.628328,0.673589,21.3868
55740,0.013844,0.627795,0.673589,21.3868
55800,0.013844,0.627795,0.673589,21.3868
55860,0.013844,0.627263,0.673056,21.3868
55920,0.013844,0.627263,0.673056,21.3868
55980,0.013844,0.626730,0.673056,21.3868
56040,0.013844,0.626730,0.673056,21.4478
56100,0.013844,0.626198,0.673056,21.3868
56160,0.013844,0.626198,0.673056,21.4478
56220,0.013844,0.626198,0.673056,21.4478
56280,0.013844,0.626198,0.673056,21.4478
56340,0.013844,0.625665,0.673056,21.4478
56400,0.013844,0.625665,0.673056,21.4478
56460,0.013844,0.625665,0.673056,21.4478
56520,0.013844,0.625665,0.672524,21.4478
56580,0.013844,0.625665,0.672524,21.4478
56640,0.013844,0.625133,0.672524,21.4478
56700,0.013844,0.625133,0.672524,21.4478
56760,0.013844,0.625133,0.672524,21.4478
56820,0.013312,0.625133,0.672524,21.4478
56880,0.013844,0.624600,0.672524,21.4478
56940,0.013844,0.624600,0.672524,21.4478
57000,0.013844,0.624600,0.672524,21.4478
57060,0.013844,0.624600,0.672524,21.4478
57120,0.013312,0.624600,0.672524,21.4478
57180,0.013844,0.624600,0.671991,21.4478
57240,0.013844,0.624600,0.672524,21.4478
57300,0.013844,0.624600,0.671991,21.4478
57360,0.013844,0.624068,0.671991,21.4478
57420,0.013844,0.624068,0.671991,21.4478
57480,0.013844,0.624068,0.671991,21.4478
57540,0.013844,0.624068,0.671991,21.4478
57600,0.013844,0.624068,0.671991,21.4478
57660,0.013844,0.624068,0.671991,21.4478
57720,0.013844,0.623535,0.671991,21.4478
57780,0.013844,0.623535,0.671991,21.4478
57840,0.013844,0.623535,0.671991,21.4478
57900,0.013844,0.623535,0.671991,21.4478
57960,0.013844,0.623535,0.671991,21.4478
58020,0.013844,0.623535,0.671991,21.3868
58080,0.013844,0.623535,0.671459,21.4478
58140,0.013844,0.623003,0.671459,21.3868
58200,0.013844,0.623003,0.671459,21.3868
58260,0.013844,0.623003,0.671459,21.3868
58320,0.013844,0.623003,0.671459,21.3868
58380,0.013844,0.623003,0.671459,21.3868
58440,0.013844,0.623003,0.671459,21.3868
58500,0.013844,0.623003,0.671459,21.3868
58560,0.013844,0.622471,0.671459,21.3868
58620,0.013844,0.622471,0.671459,21.3868
58680,0.013844,0.622471,0.670926,21.3868
58740,0.013844,0.622471,0.671459,21.3868
58800,0.013844,0.622471,0.670926,21.3868
58860,0.013844,0.622471,0.670926,21.4478
58920,0.013844,0.622471,0.670926,21.4478
58980,0.013844,0.622471,0.670926,21.4478
59040,0.013844,0.622471,0.670926,21.4478
59100,0.013312,0.621938,0.670926,21.4478
59160,0.013312,0.621938,0.670926,21.4478
59220,0.013312,0.621938,0.670926,21.4478
59280,0.013312,0.621938,0.670926,21.4478
59340,0.013844,0.621406,0.670926,21.4478
59400,0.013312,0.621406,0.670926,21.4478
59460,0.013312,0.621406,0.670394,21.4478
59520,0.013844,0.620873,0.670394,21.4478
59580,0.013312,0.620873,0.670394,21.4478
59640,0.013312,0.620873,0.670394,21.4478
59700,0.013312,0.620341,0.670394,21.4478
59760,0.013312,0.620341,0.670394,21.4478
59820,0.013312,0.619808,0.670394,21.4478
59880,0.013312,0.619808,0.670394,21.4478
59940,0.013312,0.619808,0.670394,21.4478
60000,0.013312,0.619276,0.670394,21.4478
60060,0.013312,0.619276,0.670394,21.4478
60120,0.013312,0.619276,0.669861,21.4478
60180,0.013844,0.619276,0.669861,21.5089
60240,0.013312,0.618743,0.669861,21.4478
60300,0.013844,0.618743,0.669861,21.4478
60360,0.013844,0.618743,0.669861,21.4478
60420,0.013844,0.618211,0.669861,21.4478
60480,0.013844,0.618211,0.669861,21.4478
60540,0.014377,0.618211,0.669861,21.4478
60600,0.013844,0.618211,0.669861,21.4478
60660,0.014377,0.618211,0.669861,21.4478
60720,0.014377,0.617678,0.669861,21.4478
60780,0.014377,0.617678,0.669861,21.4478
60840,0.014377,0.617678,0.669861,21.4478
60900,0.014909,0.617678,0.669861,21.4478
60960,0.014377,0.617678,0.669861,21.3868
61020,0.014909,0.617678,0.669329,21.4478
61080,0.014909,0.617146,0.669329,21.4478
61140,0.014909,0.617146,0.669329,21.4478
61200,0.014909,0.617146,0.669329,21.3868
61260,0.014909,0.617146,0.669329,21.4478
61320,0.014909,0.617146,0.669329,21.4478
61380,0.014909,0.616613,0.669329,21.4478
61440,0.014909,0.616613,0.669329,21.4478
61500,0.014909,0.616613,0.669329,21.4478
61560,0.014909,0.616613,0.669329,21.4478
61620,0.014909,0.616613,0.669329,21.4478
61680,0.014909,0.616613,0.669329,21.4478
61740,0.014909,0.616081,0.669329,21.4478
61800,0.014909,0.616081,0.669329,21.4478
61860,0.014909,0.616081,0.668796,21.4478
61920,0.014909,0.616081,0.668796,21.4478
61980,0.014909,0.616081,0.668796,21.4478
62040,0.014909,0.616081,0.668796,21.4478
62100,0.014909,0.616081,0.668796,21.4478
62160,0.014909,0.615548,0.668796,21.4478
62220,0.014377,0.615548,0.668796,21.4478
62280,0.014377,0.615548,0.668796,21.4478
62340,0.014377,0.615548,0.668796,21.4478
62400,0.014377,0.615548,0.668796,21.4478
62460,0.014377,0.615016,0.668796,21.4478
62520,0.014377,0.615016,0.668796,21.5089
62580,0.014909,0.615016,0.668796,21.5089
62640,0.014909,0.615016,0.668264,21.5089
62700,0.014909,0.615016,0.668264,21.5089
62760,0.014909,0.615016,0.668264,21.5089
62820,0.014377,0.614483,0.668264,21.5089
62880,0.014909,0.614483,0.668264,21.5089
62940,0.014377,0.614483,0.668264,21.5089
63000,0.014909,0.614483,0.668264,21.5089
63060,0.014909,0.614483,0.668264,21.5089
63120,0.014377,0.614483,0.668264,21.5089
63180,0.014909,0.614483,0.668264,21.5089
63240,0.014377,0.613951,0.668264,21.5089
63300,0.014377,0.613951,0.667731,21.5089
63360,0.014377,0.613951,0.667731,21.5089
63420,0.014377,0.613951,0.667731,21.5089
63480,0.014377,0.613951,0.667731,21.5089
63540,0.014377,0.613951,0.667731,21.5089
63600,0.014377,0.613951,0.667731,21.5089
63660,0.014377,0.613951,0.667731,21.5089
63720,0.014377,0.613418,0.667731,21.5089
63780,0.014377,0.613418,0.667731,21.5089
63840,0.014909,0.613418,0.667731,21.5089
63900,0.014377,0.613418,0.667731,21.5089
63960,0.014377,0.613418,0.667199,21.5089
64020,0.014377,0.613418,0.667731,21.5089
64080,0.014377,0.613418,0.667199,21.5089
64140,0.014377,0.612886,0.667199,21.5089
64200,0.014377,0.612886,0.667199,21.5089
64260,0.014377,0.612886,0.667199,21.5089
64320,0.014377,0.612886,0.667199,21.5089
64380,0.014377,0.612886,0.667199,21.5089
64440,0.014377,0.612886,0.667199,21.5089
64500,0.014909,0.612353,0.667199,21.5089
64560,0.014909,0.612353,0.667199,21.5089
64620,0.014909,0.612353,0.667199,21.5089
64680,0.014909,0.612353,0.667199,21.5089
64740,0.014909,0.612353,0.667199,21.5089
64800,0.014377,0.612353,0.667199,21.5089
64860,0.014377,0.612353,0.666666,21.5089
64920,0.014909,0.612353,0.666666,21.5089
64980,0.014377,0.611821,0.666666,21.5089
65040,0.014377,0.611821,0.666666,21.5699
65100,0.014377,0.611821,0.666666,21.5699
65160,0.014377,0.611821,0.666666,21.5089
65220,0.014377,0.611821,0.666666,21.5699
65280,0.014377,0.611821,0.666666,21.5699
65340,0.014377,0.611821,0.666666,21.5699
65400,0.014377,0.611821,0.666666,21.5699
65460,0.014377,0.611288,0.666666,21.5699
65520,0.014377,0.611288,0.666134,21.5699
65580,0.014377,0.611288,0.666134,21.5699
65640,0.014377,0.611288,0.666134,21.5699
65700,0.014377,0.611288,0.666134,21.5699
65760,0.014377,0.611288,0.666134,21.5699
65820,0.014377,0.610756,0.666134,21.5699
65880,0.014377,0.610756,0.666134,21.5699
65940,0.014377,0.610223,0.666134,21.5699
66000,0.014377,0.609691,0.666134,21.5699
66060,0.014377,0.609691,0.666134,21.5699
66120,0.014377,0.609158,0.666134,21.5699
66180,0.014377,0.609158,0.666134,21.5699
66240,0.014377,0.608626,0.666134,21.5699
66300,0.014377,0.608626,0.665602,21.5699
66360,0.013844,0.608626,0.665602,21.5699
66420,0.014377,0.608094,0.665602,21.5699
66480,0.014377,0.608094,0.665602,21.5699
66540,0.013844,0.608094,0.665602,21.5699
66600,0.013844,0.608094,0.665602,21.5699
66660,0.013844,0.607561,0.665602,21.5699
66720,0.013844,0.607561,0.665602,21.6309
66780,0.013844,0.607029,0.665602,21.6309
66840,0.013844,0.607029,0.665602,21.6309
66900,0.013844,0.607029,0.665602,21.6309
66960,0.013312,0.606496,0.665602,21.6309
67020,0.013312,0.606496,0.665602,21.6309
67080,0.013312,0.606496,0.665069,21.6919
67140,0.013312,0.605964,0.665069,21.6919
67200,0.013312,0.605964,0.665069,21.6919
67260,0.012779,0.605431,0.665069,21.6919
67320,0.012779,0.605431,0.665069,21.7529
67380,0.012779,0.605431,0.665069,21.7529
67440,0.012779,0.604899,0.665069,21.7529
67500,0.012779,0.604899,0.665069,21.7529
67560,0.012779,0.604899,0.665069,21.7529
67620,0.012779,0.604899,0.665069,21.8140
67680,0.012779,0.604366,0.665069,21.8140
67740,0.012779,0.604366,0.665069,21.8140
67800,0.012779,0.604366,0.665069,21.8140
67860,0.012779,0.603834,0.664537,21.8140
67920,0.012779,0.603834,0.664537,21.8140
67980,0.012779,0.603834,0.664537,21.8140
68040,0.012779,0.603834,0.664537,21.8750
68100,0.012779,0.603301,0.664537,21.8750
68160,0.012779,0.603301,0.664537,21.8750
68220,0.012779,0.603301,0.664537,21.8750
68280,0.012779,0.603301,0.664537,21.8750
68340,0.012779,0.602769,0.664537,21.8750
68400,0.012779,0.602769,0.664537,21.8750
68460,0.012779,0.602769,0.664537,21.8750
68520,0.012779,0.602236,0.664537,21.8750
68580,0.012779,0.602236,0.664537,21.8750
68640,0.012779,0.602236,0.664004,21.8750
68700,0.012779,0.601704,0.664004,21.8750
68760,0.012779,0.601704,0.664004,21.8750
68820,0.012779,0.601704,0.664004,21.8750
68880,0.012779,0.601704,0.664004,21.8750
68940,0.012779,0.601704,0.664004,21.8750
69000,0.012779,0.601171,0.664004,21.8750
69060,0.012779,0.601171,0.664004,21.8750
69120,0.012779,0.601171,0.664004,21.8750
69180,0.013312,0.601171,0.664004,21.8750
69240,0.013312,0.600639,0.664004,21.8750
69300,0.013312,0.600639,0.664004,21.9360
69360,0.013312,0.600639,0.664004,21.9360
69420,0.013312,0.600639,0.663472,21.9360
69480,0.013312,0.600106,0.663472,21.9360
69540,0.013312,0.600106,0.663472,21.9360
69600,0.013312,0.600106,0.663472,21.9360
69660,0.013312,0.600106,0.663472,21.9360
69720,0.013312,0.600106,0.663472,21.9360
69780,0.013312,0.599574,0.663472,21.9360
69840,0.013844,0.599574,0.663472,21.9360
69900,0.013844,0.599574,0.663472,21.9970
69960,0.013844,0.599574,0.663472,21.9970
70020,0.013844,0.599574,0.663472,22.0580
70080,0.013844,0.599574,0.663472,22.2411
70140,0.014377,0.599041,0.663472,22.2411
70200,0.013844,0.599041,0.663472,22.2411
70260,0.013844,0.599041,0.662939,22.1801
70320,0.013844,0.599041,0.662939,22.2411
70380,0.013844,0.599041,0.662939,22.1801
70440,0.013844,0.599041,0.662939,22.1801
70500,0.014377,0.598509,0.662939,22.1801
70560,0.013844,0.598509,0.662939,22.1801
70620,0.014377,0.598509,0.662939,22.1801
70680,0.013844,0.598509,0.662939,22.1191
70740,0.014377,0.598509,0.662939,22.1191
70800,0.013844,0.598509,0.662939,22.1191
70860,0.014377,0.598509,0.662939,22.1191
70920,0.014377,0.597976,0.662939,22.1191
70980,0.014377,0.597976,0.662939,22.1191
71040,0.014377,0.597976,0.662939,22.1191
71100,0.014377,0.597976,0.662939,22.1191
71160,0.014377,0.597976,0.662939,22.1191
71220,0.014377,0.597976,0.662939,22.1191
71280,0.014377,0.597444,0.662939,22.1191
71340,0.014377,0.597444,0.662939,22.1191
71400,0.014377,0.597444,0.662939,22.1191
71460,0.014909,0.597444,0.662939,22.1191
71520,0.014377,0.597444,0.662939,22.1191
71580,0.014377,0.597444,0.662939,22.1191
71640,0.014377,0.597444,0.662939,22.1191
71700,0.014909,0.596911,0.662939,22.1191
71760,0.014909,0.596911,0.662939,22.1191
71820,0.014909,0.596911,0.662407,22.1191
71880,0.014909,0.596911,0.662407,22.1191
