***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Start: 19-DEC-2022  01:50PM
Time(s),V,V,V,°C
35700,0.439297,0.592652,0.069222,21.9970
35760,0.439297,0.589457,0.068690,21.9970
35820,0.438765,0.586794,0.068690,21.9970
35880,0.438765,0.584132,0.068157,21.9970
35940,0.438765,0.581469,0.067625,21.9970
36000,0.438765,0.578807,0.067092,21.9970
36060,0.438232,0.576145,0.066560,21.9970
36120,0.438232,0.573482,0.066027,21.9970
36180,0.437699,0.570820,0.065495,21.9970
36240,0.436634,0.568158,0.065495,21.9970
36300,0.436634,0.565495,0.064963,21.9970
36360,0.436102,0.563365,0.064430,21.9970
36420,0.435570,0.560703,0.063898,21.9970
36480,0.435037,0.558040,0.063365,21.9970
36540,0.434505,0.555378,0.062833,21.9970
36600,0.433972,0.552715,0.062300,21.9970
36660,0.433972,0.550053,0.062300,21.9970
36720,0.433440,0.547391,0.061768,21.9970
36780,0.433440,0.544728,0.061235,21.9970
36840,0.432907,0.542598,0.060703,21.9970
36900,0.432375,0.539936,0.060170,21.9970
36960,0.432375,0.537273,0.059638,21.9970
37020,0.431842,0.534611,0.059638,21.9970
37080,0.431842,0.531949,0.059105,21.9970
37140,0.431310,0.529819,0.058573,21.9970
37200,0.430777,0.527156,0.058040,21.9970
37260,0.430245,0.524494,0.058040,21.9970
37320,0.429712,0.521832,0.057508,21.9970
37380,0.429712,0.519169,0.056975,21.9970
37440,0.429180,0.517039,0.056443,21.9970
37500,0.429180,0.514377,0.056443,21.9970
37560,0.429180,0.512247,0.055910,21.9970
37620,0.429712,0.509584,0.055378,21.9970
37680,0.429180,0.506922,0.055378,21.9970
37740,0.428647,0.504792,0.054845,21.9970
37800,0.428115,0.502130,0.054313,21.9970
37860,0.428115,0.500000,0.054313,21.9970
37920,0.427582,0.497870,0.053780,21.9970
37980,0.427050,0.495207,0.053248,21.9970
38040,0.427050,0.493078,0.053248,21.9970
38100,0.426517,0.490948,0.052715,21.9970
38160,0.425985,0.488285,0.052183,21.9970
38220,0.425985,0.486155,0.052183,21.9970
38280,0.425985,0.484025,0.051650,21.9970
38340,0.425452,0.481363,0.051650,21.9970
38400,0.424920,0.479233,0.051118,21.9970
38460,0.424920,0.477103,0.050586,21.9360
38520,0.424920,0.474973,0.050586,21.9970
38580,0.424388,0.472843,0.050053,21.9360
38640,0.424388,0.471246,0.050053,21.9360
38700,0.424388,0.469116,0.049521,21.9970
38760,0.424388,0.466986,0.049521,21.9360
38820,0.423855,0.464856,0.048988,21.9360
38880,0.423322,0.462726,0.048988,21.9360
38940,0.422790,0.461129,0.048456,21.9360
39000,0.422257,0.458999,0.047923,21.9360
39060,0.422257,0.456869,0.047923,21.9360
39120,0.421725,0.455271,0.047391,21.9360
39180,0.421725,0.453142,0.047391,21.9360
39240,0.421193,0.451544,0.046858,21.9360
39300,0.421193,0.449414,0.046858,21.9360
39360,0.421193,0.447817,0.046858,21.9360
39420,0.420660,0.446219,0.046326,21.9360
39480,0.420660,0.444089,0.045793,21.9360
39540,0.420128,0.442492,0.045793,21.9360
39600,0.419595,0.440894,0.045261,21.9360
39660,0.419595,0.439297,0.045261,21.9360
39720,0.417998,0.437699,0.045261,21.9360
39780,0.418530,0.436102,0.044728,21.9360
39840,0.418530,0.434505,0.044728,21.9360
39900,0.418530,0.432907,0.044196,21.9360
39960,0.418530,0.431310,0.044196,21.9360
40020,0.417998,0.429712,0.044196,21.9360
40080,0.416933,0.428115,0.043663,21.9360
40140,0.416933,0.426517,0.043663,21.9360
40200,0.416933,0.424920,0.043663,21.9360
40260,0.416933,0.423322,0.043663,21.9360
40320,0.416400,0.421725,0.043131,21.9360
40380,0.415868,0.420660,0.043131,21.9360
40440,0.415868,0.419063,0.043131,21.9360
40500,0.415335,0.417465,0.043131,21.9360
40560,0.415335,0.416400,0.043131,21.9360
40620,0.415335,0.415335,0.042598,21.9360
40680,0.414803,0.413738,0.042598,21.9360
40740,0.415335,0.412673,0.042598,21.9360
40800,0.414803,0.411608,0.042598,21.9360
40860,0.414803,0.410543,0.042598,21.9360
40920,0.413738,0.408945,0.042598,21.9360
40980,0.413205,0.407881,0.042066,21.9360
41040,0.412673,0.406816,0.042066,21.9360
41100,0.413205,0.405751,0.042066,21.9360
41160,0.412673,0.404686,0.042066,21.9360
41220,0.412673,0.403088,0.042066,21.9360
41280,0.412140,0.402556,0.042066,21.9360
41340,0.411608,0.400958,0.041533,21.9360
41400,0.411075,0.399893,0.041533,21.9360
41460,0.410011,0.399361,0.041533,21.9360
41520,0.410011,0.398296,0.041533,21.9360
41580,0.409478,0.397231,0.041533,21.9360
41640,0.409478,0.396698,0.041533,21.9360
41700,0.408945,0.395634,0.041533,21.9360
41760,0.408413,0.394568,0.041001,21.9360
41820,0.408413,0.393504,0.041001,21.9360
41880,0.407881,0.392971,0.041001,21.9360
41940,0.407348,0.392439,0.041533,21.9360
42000,0.407881,0.391374,0.041001,21.9360
42060,0.408413,0.390309,0.041001,21.9360
42120,0.408413,0.389244,0.041001,21.9360
42180,0.407881,0.388179,0.041001,21.9360
42240,0.407881,0.387646,0.040468,21.9360
42300,0.407348,0.386581,0.040468,21.9360
42360,0.406816,0.386049,0.040468,21.9360
42420,0.406816,0.384984,0.040468,21.9360
42480,0.406283,0.384451,0.040468,21.9360
42540,0.406283,0.383386,0.040468,21.9360
42600,0.405751,0.382854,0.040468,21.9360
42660,0.405751,0.382321,0.040468,21.9360
42720,0.405218,0.381257,0.040468,21.9360
42780,0.404686,0.380724,0.040468,21.9360
42840,0.404153,0.380724,0.040468,21.9360
42900,0.404153,0.379659,0.040468,21.8750
42960,0.403621,0.379127,0.040468,21.8750
43020,0.403621,0.378594,0.040468,21.8750
43080,0.403088,0.378062,0.040468,21.8750
43140,0.402556,0.377529,0.039936,21.8750
43200,0.404153,0.376997,0.039936,21.8750
43260,0.405218,0.376464,0.039936,21.8750
43320,0.404686,0.375932,0.040468,21.8750
43380,0.403621,0.375399,0.040468,21.8750
43440,0.403088,0.374867,0.039936,21.8750
43500,0.403088,0.374334,0.039936,21.8750
43560,0.403088,0.373269,0.039936,21.8750
43620,0.403088,0.370074,0.039936,21.8750
43680,0.402556,0.371672,0.039936,21.8750
43740,0.402023,0.371672,0.039936,21.8750
43800,0.402023,0.371672,0.039936,21.8750
43860,0.401491,0.371139,0.039936,21.8750
43920,0.400958,0.370607,0.039403,21.8750
43980,0.400426,0.370607,0.039403,21.8750
44040,0.400426,0.370074,0.039403,21.8750
44100,0.399893,0.369542,0.039403,21.8750
44160,0.399893,0.356230,0.039936,21.8750
44220,0.399361,0.369542,0.039403,21.8750
44280,0.398828,0.372204,0.039403,21.8750
44340,0.398828,0.372737,0.039936,21.8750
44400,0.398828,0.372737,0.039403,21.8750
44460,0.397763,0.372737,0.039403,21.8750
44520,0.397763,0.372204,0.039936,21.8750
44580,0.398296,0.371672,0.039403,21.8750
44640,0.397763,0.371672,0.039403,21.8750
44700,0.398296,0.370074,0.039403,21.8750
44760,0.398296,0.369542,0.039403,21.8750
44820,0.397231,0.386581,0.039403,21.8750
44880,0.396698,0.658147,0.039403,21.8750
44940,0.396698,0.402023,0.039403,21.8750
45000,0.396698,0.411075,0.039403,21.8750
45060,0.397231,0.671991,0.039403,21.8750
45120,0.396698,0.489883,0.039403,21.8750
45180,0.396698,0.422790,0.038871,21.8750
45240,0.395634,0.772098,0.038871,21.8750
45300,0.395634,0.784877,0.038871,21.8750
45360,0.395101,0.816826,0.038871,21.8750
45420,0.394568,0.840788,0.038871,21.8750
45480,0.395101,0.606496,0.038871,21.8750
45540,0.395101,0.969116,0.038871,21.8750
45600,0.394568,0.780085,0.038871,21.8750
45660,0.394568,0.636315,0.038871,21.8750
45720,0.394036,0.640575,0.038338,21.8750
45780,0.393504,0.641107,0.038871,21.8750
45840,0.393504,0.739084,0.038871,21.8750
45900,0.392971,0.686901,0.038338,21.8750
45960,0.392439,0.640575,0.038338,21.8750
46020,0.391906,0.632055,0.038338,21.8750
46080,0.391906,0.627795,0.038871,21.8750
46140,0.391906,0.623003,0.038871,21.8140
46200,0.391906,0.790735,0.038871,21.8750
46260,0.391906,0.635783,0.038338,21.8750
46320,0.391374,0.630990,0.038871,21.8750
46380,0.390841,0.629393,0.038871,21.8750
46440,0.390841,0.634185,0.038871,21.8750
46500,0.390309,0.921725,0.038871,21.8750
46560,0.389776,0.633653,0.038871,21.8750
46620,0.389244,0.789137,0.038871,21.8750
46680,0.389244,0.660277,0.038871,21.8140
46740,0.389244,0.675719,0.038871,21.8750
46800,0.389244,0.941427,0.038871,21.8140
46860,0.388711,0.918530,0.039403,21.8140
46920,0.388711,0.916400,0.039403,21.8140
46980,0.388711,0.855697,0.039403,21.8140
47040,0.388711,0.661342,0.039403,21.8750
47100,0.389244,0.657614,0.039403,21.8140
47160,0.389244,0.874867,0.039403,21.8140
47220,0.389244,0.962726,0.039403,21.8140
47280,0.389244,0.977636,0.039403,21.8140
47340,0.389244,1.000000,0.039403,21.8140
47400,0.389244,1.000000,0.039936,21.8140
47460,0.388711,1.000000,0.039936,21.8140
47520,0.388179,1.000000,0.039936,21.8140
47580,0.387646,1.000000,0.039936,21.8140
47640,0.387114,0.941427,0.039936,21.8140
47700,0.387646,0.717785,0.039936,21.8140
47760,0.387646,0.702343,0.039936,21.8140
47820,0.387114,0.697550,0.039936,21.8140
47880,0.387646,0.693291,0.039936,21.8140
47940,0.388711,0.687966,0.039936,21.8140
48000,0.388711,0.691161,0.040468,21.8140
48060,0.388179,0.927582,0.040468,21.8140
48120,0.387646,0.863685,0.040468,21.8140
48180,0.387114,0.687966,0.040468,21.8140
48240,0.386581,0.675186,0.040468,21.8140
48300,0.386049,0.666134,0.040468,21.8140
48360,0.385516,0.658147,0.040468,21.8140
48420,0.385516,0.650160,0.040468,21.8140
48480,0.384984,0.643770,0.040468,21.8140
48540,0.384451,0.708733,0.041001,21.8140
48600,0.384451,0.651225,0.041001,21.8140
48660,0.385516,0.645900,0.041001,21.8140
48720,0.386049,0.665069,0.041001,21.8140
48780,0.386049,0.642172,0.041001,21.8140
48840,0.385516,0.632588,0.041001,21.8140
48900,0.384451,0.625133,0.041001,21.8140
48960,0.383919,0.621406,0.041001,21.8140
49020,0.383386,0.615548,0.041001,21.8140
49080,0.382854,0.610223,0.041533,21.8140
49140,0.382321,0.605431,0.041533,21.8140
49200,0.381789,0.601704,0.041533,21.8140
49260,0.381789,0.597976,0.041533,21.8140
49320,0.381257,0.594781,0.041533,21.8140
49380,0.380724,0.591587,0.041533,21.8140
49440,0.380724,0.588924,0.041533,21.8140
49500,0.380191,0.586262,0.041533,21.8140
49560,0.380191,0.583599,0.041533,21.8140
49620,0.379659,0.581469,0.041533,21.8140
49680,0.379659,0.579340,0.041533,21.8140
49740,0.379659,0.577210,0.041533,21.8140
49800,0.379127,0.575080,0.041533,21.8140
49860,0.378594,0.573482,0.041533,21.8140
49920,0.379127,0.571352,0.041533,21.8140
49980,0.379127,0.569755,0.041533,21.8140
50040,0.378594,0.568158,0.041533,21.8140
50100,0.378594,0.566560,0.041533,21.8140
50160,0.378062,0.565495,0.041533,21.8140
50220,0.378062,0.563898,0.041533,21.8140
50280,0.378594,0.562833,0.041533,21.8140
50340,0.378594,0.561235,0.042066,21.8140
50400,0.378062,0.560170,0.042066,21.8140
50460,0.378062,0.559105,0.042066,21.8140
50520,0.377529,0.558040,0.042066,21.8140
50580,0.379127,0.556443,0.042066,21.7529
50640,0.379659,0.555910,0.042066,21.8140
50700,0.379659,0.554313,0.042066,21.8140
50760,0.380191,0.553781,0.042066,21.8140
50820,0.379659,0.552715,0.042066,21.8140
50880,0.379127,0.551650,0.042066,21.8140
50940,0.379127,0.550586,0.042066,21.8140
51000,0.378594,0.549521,0.042066,21.8140
51060,0.378062,0.548988,0.042066,21.8140
51120,0.378062,0.547923,0.042598,21.8140
51180,0.378062,0.546858,0.042066,21.7529
51240,0.378594,0.545793,0.042598,21.8140
51300,0.378594,0.545793,0.042598,21.8140
51360,0.378594,0.546858,0.042598,21.8140
51420,0.378062,0.545261,0.042598,21.8140
51480,0.377529,0.770500,0.042598,21.8140
51540,0.376997,0.558573,0.042598,21.8140
51600,0.376464,0.555378,0.042598,21.8140
51660,0.375932,0.551650,0.042598,21.8140
51720,0.375932,0.548456,0.042598,21.8140
51780,0.375399,0.545793,0.042598,21.8140
51840,0.374867,0.543131,0.042598,21.7529
51900,0.374867,0.541001,0.042598,21.8140
51960,0.374867,0.539404,0.043131,21.8140
52020,0.375399,0.537806,0.043131,21.8140
52080,0.375932,0.536209,0.043131,21.7529
52140,0.375932,0.535144,0.043131,21.8140
52200,0.375932,0.534079,0.043131,21.8140
52260,0.375399,0.534611,0.043131,21.7529
52320,0.374867,0.531949,0.043663,21.8140
52380,0.374867,0.530884,0.043663,21.8140
52440,0.374334,0.529286,0.043663,21.8140
52500,0.373802,0.531416,0.044196,21.8140
52560,0.373802,0.531416,0.044196,21.8140
52620,0.373269,0.529286,0.044196,21.7529
52680,0.372737,0.527156,0.044196,21.7529
52740,0.372737,0.525027,0.044196,21.7529
52800,0.372204,0.523429,0.044728,21.7529
52860,0.372204,0.521299,0.044728,21.7529
52920,0.372204,0.519702,0.044728,21.7529
52980,0.371672,0.518637,0.044728,21.7529
53040,0.371672,0.517572,0.045261,21.7529
53100,0.371139,0.515974,0.045261,21.7529
53160,0.371139,0.514909,0.045261,21.7529
53220,0.370607,0.513844,0.045261,21.7529
53280,0.370607,0.513312,0.045261,21.7529
53340,0.370074,0.511714,0.045793,21.7529
53400,0.370074,0.510649,0.045793,21.7529
53460,0.370607,0.509584,0.045793,21.7529
53520,0.370074,0.508519,0.045793,21.7529
53580,0.370074,0.507455,0.045793,21.7529
53640,0.370607,0.506390,0.046326,21.7529
53700,0.371139,0.505325,0.045793,21.7529
53760,0.370607,0.504260,0.046326,21.7529
53820,0.370607,0.503727,0.046326,21.7529
53880,0.370074,0.507987,0.046326,21.7529
53940,0.361555,0.502662,0.046326,21.7529
54000,0.369542,0.501065,0.046326,21.7529
54060,0.369009,0.500000,0.046326,21.7529
54120,0.360490,0.498402,0.046326,21.7529
54180,0.368477,0.497337,0.046858,21.7529
54240,0.369009,0.496272,0.046858,21.7529
54300,0.361022,0.495207,0.046858,21.7529
54360,0.368477,0.514377,0.046858,21.7529
54420,0.368477,0.495740,0.046858,21.7529
54480,0.367944,0.494142,0.046858,21.7529
54540,0.359957,0.492545,0.047391,21.7529
54600,0.367412,0.490948,0.047391,21.7529
54660,0.359425,0.489883,0.047391,21.7529
54720,0.366880,0.488285,0.047391,21.7529
54780,0.367412,0.487220,0.047391,21.7529
54840,0.359425,0.486155,0.047391,21.7529
54900,0.367412,0.485090,0.047391,21.7529
54960,0.359425,0.484025,0.047391,21.7529
55020,0.366880,0.482960,0.047391,21.7529
55080,0.358892,0.482428,0.047391,21.7529
55140,0.366347,0.481363,0.047923,21.7529
55200,0.358360,0.480298,0.047923,21.7529
55260,0.366347,0.479233,0.047923,21.7529
55320,0.358360,0.478168,0.047923,21.7529
55380,0.365814,0.477103,0.047923,21.7529
55440,0.365814,0.476038,0.048456,21.7529
55500,0.357827,0.474973,0.048456,21.7529
55560,0.357827,0.473908,0.048456,21.7529
55620,0.365282,0.472843,0.048456,21.7529
55680,0.357295,0.471778,0.048456,21.7529
55740,0.357295,0.470713,0.048456,21.7529
55800,0.357295,0.470181,0.048988,21.7529
55860,0.364750,0.469116,0.048988,21.7529
55920,0.356762,0.468051,0.048988,21.7529
55980,0.356230,0.466986,0.048988,21.7529
56040,0.359425,0.465921,0.048988,21.7529
56100,0.368477,0.464856,0.048988,21.7529
56160,0.369542,0.463791,0.048988,21.7529
56220,0.369542,0.463259,0.049521,21.7529
56280,0.369009,0.462194,0.049521,21.7529
56340,0.367944,0.461129,0.049521,21.7529
56400,0.359957,0.460064,0.049521,21.7529
56460,0.366880,0.458999,0.049521,21.7529
56520,0.367412,0.458466,0.049521,21.7529
56580,0.359425,0.462194,0.050053,21.7529
56640,0.366880,0.458999,0.050053,21.7529
56700,0.366880,0.457401,0.050053,21.6919
56760,0.358892,0.468583,0.050053,21.7529
56820,0.358360,0.456336,0.050586,21.7529
56880,0.357827,0.457934,0.050586,21.7529
56940,0.365282,0.455804,0.050586,21.7529
57000,0.357295,0.454206,0.050586,21.7529
57060,0.357295,0.453142,0.050586,21.7529
57120,0.364217,0.453674,0.051118,21.7529
57180,0.364217,0.456336,0.051118,21.7529
57240,0.356230,0.454206,0.051118,21.6919
57300,0.356230,0.454739,0.051118,21.7529
57360,0.355697,0.452076,0.051118,21.7529
57420,0.363152,0.451544,0.051118,21.6919
57480,0.363152,0.449414,0.051650,21.6919
57540,0.355697,0.448349,0.051650,21.6919
57600,0.362620,0.447284,0.051650,21.6919
57660,0.355165,0.446752,0.051650,21.6919
57720,0.355165,0.448349,0.051650,21.6919
57780,0.355165,0.447817,0.051650,21.6919
57840,0.354632,0.446752,0.052183,21.6919
57900,0.354632,0.446219,0.052183,21.6919
57960,0.354632,0.445154,0.052183,21.6919
58020,0.354100,0.444089,0.052183,21.6919
58080,0.354100,0.441959,0.052183,21.6919
58140,0.354100,0.440362,0.052715,21.6919
58200,0.354100,0.439297,0.052715,21.6919
58260,0.353567,0.439297,0.052715,21.6919
58320,0.353567,0.436102,0.052715,21.6919
58380,0.353567,0.435037,0.052715,21.6919
58440,0.353567,0.434505,0.053248,21.6919
58500,0.353035,0.433972,0.053248,21.6919
58560,0.353035,0.432907,0.053248,21.6919
58620,0.360490,0.432375,0.053248,21.6919
58680,0.353035,0.433440,0.053248,21.6919
58740,0.353035,0.431310,0.053248,21.6919
58800,0.353567,0.430245,0.053780,21.6919
58860,0.353567,0.429180,0.053780,21.6919
58920,0.353567,0.428647,0.053248,21.6919
58980,0.353567,0.429712,0.053780,21.6919
59040,0.361022,0.486688,0.053248,21.6919
59100,0.353567,0.441427,0.053780,21.6919
59160,0.353035,0.431310,0.053248,21.6919
59220,0.353035,0.428115,0.053780,21.6919
59280,0.353035,0.426517,0.053780,21.6919
59340,0.353035,0.425452,0.053780,21.6919
59400,0.352503,0.424920,0.053780,21.6919
59460,0.352503,0.423855,0.053780,21.6919
59520,0.352503,0.423322,0.053780,21.6919
59580,0.352503,0.422790,0.053780,21.6919
59640,0.353035,0.421725,0.053780,21.6919
59700,0.363152,0.421193,0.054313,21.6919
59760,0.363685,0.420660,0.054313,21.6919
59820,0.356230,0.419595,0.054313,21.6919
59880,0.355697,0.419063,0.054313,21.6919
59940,0.355165,0.422790,0.054313,21.6919
60000,0.362620,0.752928,0.054313,21.6919
60060,0.354632,0.480830,0.054313,21.6919
60120,0.354632,0.744941,0.054845,21.6919
60180,0.354100,0.511714,0.054845,21.6919
60240,0.353567,0.519702,0.054845,21.6919
60300,0.353567,0.562300,0.054845,21.6919
60360,0.353567,0.803514,0.054845,21.6919
60420,0.360490,0.525559,0.054845,21.6919
60480,0.353035,0.535676,0.054845,21.6919
60540,0.353567,0.536741,0.054845,21.6919
60600,0.355165,0.535676,0.054845,21.6919
60660,0.355697,0.533014,0.054845,21.6919
60720,0.355697,0.529819,0.054845,21.6919
60780,0.362620,0.527156,0.055378,21.6919
60840,0.355165,0.524494,0.055378,21.6919
60900,0.354632,0.522364,0.055378,21.6919
60960,0.354100,0.520234,0.055910,21.6919
61020,0.354632,0.518104,0.055378,21.6919
61080,0.354100,0.516507,0.055910,21.6919
61140,0.354100,0.514377,0.055910,21.6919
61200,0.362620,0.512779,0.055910,21.6919
61260,0.363152,0.511182,0.055910,21.6919
61320,0.355697,0.510117,0.055910,21.6919
61380,0.355165,0.509052,0.056443,21.6919
61440,0.362087,0.506922,0.056443,21.6919
61500,0.354100,0.505325,0.056443,21.6919
61560,0.361555,0.504260,0.056443,21.6919
61620,0.353567,0.502662,0.056443,21.6919
61680,0.353567,0.501065,0.056443,21.6919
61740,0.353567,0.500000,0.056443,21.6919
61800,0.353567,0.498402,0.056443,21.6919
61860,0.353035,0.496805,0.056443,21.6919
61920,0.353035,0.495207,0.056443,21.6919
61980,0.353035,0.493610,0.056975,21.6919
62040,0.353035,0.492545,0.056975,21.6919
62100,0.353035,0.490948,0.056975,21.6309
62160,0.352503,0.489350,0.056975,21.6309
62220,0.353035,0.488285,0.056975,21.6309
62280,0.353035,0.486688,0.056975,21.6309
62340,0.353035,0.485090,0.056975,21.6309
62400,0.352503,0.484558,0.056975,21.6309
62460,0.352503,0.482960,0.056975,21.6309
62520,0.352503,0.481363,0.056975,21.6309
62580,0.351970,0.479765,0.056975,21.6309
62640,0.351970,0.478168,0.056975,21.6309
62700,0.351970,0.477103,0.056975,21.6309
62760,0.351438,0.475506,0.056975,21.6309
62820,0.351438,0.473908,0.056975,21.6309
62880,0.350905,0.472843,0.056975,21.6309
62940,0.350905,0.471246,0.056975,21.6309
63000,0.350373,0.470181,0.057508,21.6309
63060,0.350373,0.469116,0.056975,21.6309
63120,0.350905,0.467519,0.057508,21.6309
63180,0.350905,0.466453,0.057508,21.6309
63240,0.350905,0.464856,0.056975,21.6309
63300,0.350373,0.463791,0.057508,21.6309
63360,0.349840,0.462726,0.057508,21.6309
63420,0.349308,0.461129,0.057508,21.6309
63480,0.349308,0.459531,0.056975,21.6309
63540,0.349308,0.458466,0.057508,21.6309
63600,0.348775,0.456869,0.056975,21.6309
63660,0.348243,0.455804,0.057508,21.6309
63720,0.347710,0.454206,0.056975,21.6309
63780,0.347710,0.453142,0.056975,21.6309
63840,0.347178,0.452076,0.056975,21.6309
63900,0.346645,0.451011,0.056975,21.6309
63960,0.346645,0.449414,0.056975,21.6309
64020,0.346645,0.448349,0.056975,21.6309
64080,0.346645,0.449414,0.056975,21.6309
64140,0.346645,0.446219,0.056975,21.6309
64200,0.346113,0.504792,0.056975,21.6309
64260,0.346113,0.439297,0.056975,21.6309
64320,0.345580,0.445687,0.056975,21.6309
64380,0.345580,0.447817,0.056443,21.6309
64440,0.345580,0.448349,0.056443,21.6309
64500,0.345580,0.447817,0.056443,21.6309
64560,0.345048,0.447817,0.056443,21.6309
64620,0.345048,0.446752,0.056443,21.6309
64680,0.345048,0.446219,0.056443,21.6309
64740,0.345048,0.445687,0.056443,21.6309
64800,0.345048,0.444622,0.056443,21.6309
64860,0.345048,0.443557,0.056443,21.6309
64920,0.345048,0.442492,0.056443,21.6309
64980,0.345048,0.441427,0.056443,21.6309
65040,0.345048,0.440362,0.056975,21.6309
65100,0.345048,0.439297,0.056443,21.6309
65160,0.345048,0.438232,0.056975,21.6309
65220,0.345048,0.437167,0.056975,21.6309
65280,0.345048,0.445154,0.056975,21.6309
65340,0.344515,0.425452,0.056443,21.6309
65400,0.344515,0.439829,0.056975,21.6309
65460,0.344515,0.442492,0.056975,21.6309
65520,0.344515,0.442492,0.056975,21.6309
65580,0.344515,0.441959,0.056975,21.6309
65640,0.344515,0.440894,0.056975,21.6309
65700,0.344515,0.440362,0.056975,21.6309
65760,0.344515,0.712460,0.056975,21.6309
65820,0.344515,0.431842,0.056975,21.6309
65880,0.344515,0.438232,0.056975,21.6309
65940,0.344515,0.439829,0.056975,21.6309
66000,0.344515,0.439829,0.056975,21.6309
66060,0.344515,0.439829,0.056975,21.6309
66120,0.345048,0.439829,0.056975,21.6309
66180,0.345048,0.438765,0.057508,21.6309
66240,0.345048,0.439829,0.057508,21.6309
66300,0.345048,0.755058,0.057508,21.6309
66360,0.344515,0.488818,0.057508,21.6309
66420,0.345048,0.497870,0.057508,21.6309
66480,0.346113,0.500000,0.057508,21.6309
66540,0.346645,0.500000,0.057508,21.6309
66600,0.347178,0.499467,0.057508,21.6309
66660,0.347178,0.498935,0.057508,21.6309
66720,0.347178,0.497870,0.057508,21.6309
66780,0.347178,0.496805,0.057508,21.6309
66840,0.347178,0.496272,0.057508,21.6309
66900,0.347178,0.494675,0.057508,21.6309
66960,0.347178,0.494142,0.057508,21.6309
67020,0.347178,0.492545,0.057508,21.6309
67080,0.347178,0.492013,0.057508,21.6309
67140,0.346645,0.490948,0.057508,21.6309
67200,0.346645,0.489883,0.057508,21.6309
67260,0.346645,0.488285,0.056975,21.6309
67320,0.346645,0.487220,0.056975,21.6309
67380,0.346645,0.472843,0.056975,21.6309
67440,0.346645,0.480298,0.056975,21.6309
67500,0.347178,0.482428,0.057508,21.6309
67560,0.347178,0.481895,0.069222,21.6309
67620,0.349308,0.481363,0.168264,21.6309
67680,0.350373,0.480298,0.056975,21.6309
67740,0.350905,0.479233,0.061768,21.6309
67800,0.350905,0.478168,0.063365,21.6309
67860,0.350373,0.476571,0.064430,21.6309
67920,0.350373,0.475506,0.064963,21.6309
67980,0.349840,0.474441,0.064963,21.6309
68040,0.349308,0.472843,0.064963,21.6309
68100,0.348775,0.471778,0.064963,21.6309
68160,0.348775,0.470181,0.064963,21.6309
68220,0.348243,0.469116,0.064963,21.6309
68280,0.348243,0.468051,0.064963,21.6309
68340,0.347710,0.466453,0.064430,21.6309
68400,0.347710,0.465388,0.064430,21.6309
68460,0.347178,0.463791,0.063898,21.6309
68520,0.347178,0.462726,0.063898,21.6309
68580,0.346645,0.461129,0.063898,21.6309
68640,0.346645,0.460064,0.063898,21.6309
68700,0.346113,0.458999,0.063365,21.6309
68760,0.346113,0.457934,0.063365,21.6309
68820,0.346113,0.456869,0.063365,21.6309
68880,0.346113,0.455804,0.063365,21.6309
68940,0.345580,0.454206,0.063365,21.6309
69000,0.345580,0.453142,0.062833,21.6309
69060,0.345580,0.452076,0.062833,21.6309
69120,0.345048,0.451011,0.062833,21.6309
69180,0.345048,0.449947,0.062300,21.6309
69240,0.344515,0.448882,0.062300,21.6309
69300,0.344515,0.447817,0.062300,21.6309
69360,0.344515,0.446752,0.062300,21.6309
69420,0.344515,0.445687,0.062300,21.6309
69480,0.343983,0.444622,0.061768,21.6309
69540,0.343983,0.443557,0.061768,21.6309
69600,0.343983,0.442492,0.061768,21.6309
69660,0.343983,0.441427,0.061768,21.6309
69720,0.343983,0.440362,0.061768,21.6309
69780,0.343983,0.439297,0.061235,21.6309
69840,0.343983,0.438765,0.061235,21.6309
69900,0.343450,0.437699,0.061235,21.6309
69960,0.343450,0.436634,0.061235,21.6309
70020,0.343450,0.435570,0.060703,21.6309
70080,0.343450,0.435037,0.060703,21.6309
70140,0.343450,0.433972,0.060703,21.6309
70200,0.343450,0.432907,0.060703,21.6309
70260,0.343450,0.432375,0.060703,21.6309
70320,0.343450,0.431310,0.060170,21.6309
70380,0.343450,0.430777,0.060170,21.6309
70440,0.343450,0.430245,0.060170,21.6309
70500,0.343450,0.429180,0.060170,21.6309
70560,0.343450,0.428647,0.059638,21.6309
70620,0.343450,0.427582,0.059638,21.6309
70680,0.343983,0.427050,0.059638,21.6309
70740,0.343983,0.425985,0.059638,21.6309
70800,0.343983,0.425452,0.059638,21.6309
70860,0.343983,0.424388,0.059638,21.6309
70920,0.343983,0.423855,0.059105,21.6309
70980,0.343983,0.423322,0.059105,21.6309
71040,0.343983,0.422790,0.059105,21.6309
71100,0.343983,0.422257,0.059105,21.6309
71160,0.343983,0.421193,0.059105,21.6309
71220,0.343983,0.420660,0.059105,21.6309
71280,0.343983,0.420128,0.059105,21.6309
71340,0.343983,0.419595,0.059105,21.6309
71400,0.343983,0.419063,0.058573,21.6309
71460,0.343983,0.418530,0.058573,21.6309
71520,0.343983,0.417998,0.058573,21.6309
71580,0.343983,0.417465,0.058573,21.6309
71640,0.343983,0.417465,0.058573,21.6309
71700,0.343983,0.417465,0.058573,21.6309
71760,0.343983,0.416933,0.058573,21.6309
