***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Start: 
Time(s),V,V,V,°C
35880,0.661342,0.658147,0.645367,21.4721
35940,0.661342,0.658147,0.644835,21.3916
36000,0.661342,0.658147,0.644835,21.4721
36060,0.661342,0.658147,0.644835,21.4721
36120,0.660809,0.657614,0.644302,21.4721
36180,0.660809,0.657614,0.644302,21.4721
36240,0.660809,0.657614,0.644302,21.4721
36300,0.660809,0.657614,0.644302,21.4721
36360,0.660277,0.657082,0.644302,21.4721
36420,0.660277,0.657082,0.643770,21.4721
36480,0.660277,0.657082,0.643770,21.3916
36540,0.660277,0.656549,0.643770,21.4721
36600,0.660277,0.656549,0.643770,21.4721
36660,0.659744,0.656549,0.643770,21.4721
36720,0.659744,0.656549,0.643770,21.4721
36780,0.659744,0.656549,0.643237,21.4721
36840,0.659744,0.656017,0.643237,21.4721
36900,0.659744,0.656017,0.643237,21.3916
36960,0.659744,0.656017,0.643237,21.4721
37020,0.659212,0.656017,0.643237,21.4721
37080,0.659212,0.656017,0.643237,21.4721
37140,0.659212,0.656017,0.642705,21.4721
37200,0.658679,0.656017,0.642705,21.4721
37260,0.659212,0.655484,0.642705,21.4721
37320,0.658679,0.655484,0.642705,21.3916
37380,0.658679,0.655484,0.642172,21.4721
37440,0.658679,0.655484,0.642172,21.4721
37500,0.658147,0.654952,0.642172,21.4721
37560,0.658147,0.655484,0.642172,21.4721
37620,0.658147,0.654952,0.641640,21.4721
37680,0.658147,0.654952,0.641640,21.3916
37740,0.657614,0.654952,0.641640,21.4721
37800,0.657614,0.654419,0.641640,21.4721
37860,0.657614,0.654419,0.641107,21.4721
37920,0.657614,0.654419,0.641640,21.4721
37980,0.657082,0.653887,0.641107,21.4721
38040,0.657082,0.653887,0.641107,21.4721
38100,0.657082,0.653887,0.641107,21.4721
38160,0.657082,0.653887,0.640575,21.3916
38220,0.656549,0.653887,0.640575,21.4721
38280,0.656549,0.653887,0.640575,21.3916
38340,0.656549,0.653354,0.640575,21.3916
38400,0.656549,0.653354,0.640575,21.4721
38460,0.656017,0.653354,0.640575,21.3916
38520,0.656017,0.653354,0.640575,21.3916
38580,0.656017,0.652822,0.640042,21.4721
38640,0.656017,0.652822,0.640042,21.3916
38700,0.656017,0.652822,0.640042,21.3916
38760,0.655484,0.652289,0.639510,21.3916
38820,0.655484,0.652289,0.639510,21.4721
38880,0.655484,0.652289,0.639510,21.3916
38940,0.655484,0.652289,0.639510,21.4721
39000,0.655484,0.652289,0.639510,21.4721
39060,0.654952,0.651757,0.639510,21.3916
39120,0.654952,0.651757,0.638977,21.3916
39180,0.654952,0.651757,0.638977,21.4721
39240,0.654419,0.651225,0.638977,21.3916
39300,0.654419,0.651757,0.638977,21.4721
39360,0.654419,0.651225,0.638977,21.4721
39420,0.654419,0.651225,0.638445,21.3916
39480,0.654419,0.651225,0.638445,21.3916
39540,0.653887,0.651225,0.638445,21.3916
39600,0.653887,0.651225,0.638445,21.3916
39660,0.653887,0.651225,0.638445,21.3916
39720,0.653354,0.650692,0.638445,21.3916
39780,0.653887,0.650692,0.637912,21.3916
39840,0.653354,0.650692,0.637912,21.3916
39900,0.653354,0.650692,0.637912,21.3916
39960,0.653354,0.650160,0.637380,21.3916
40020,0.652822,0.650160,0.637380,21.3916
40080,0.652822,0.650160,0.637380,21.3916
40140,0.652822,0.649627,0.637380,21.3916
40200,0.652289,0.649627,0.637380,21.3916
40260,0.652289,0.649627,0.637380,21.3916
40320,0.652289,0.649627,0.636848,21.3916
40380,0.652289,0.649627,0.636848,21.3916
40440,0.651757,0.649627,0.636848,21.3916
40500,0.652289,0.649095,0.636848,21.3916
40560,0.651757,0.649095,0.636848,21.3916
40620,0.651757,0.649095,0.636848,21.3916
40680,0.651757,0.649095,0.636848,21.3916
40740,0.651757,0.648562,0.636315,21.3916
40800,0.651225,0.648562,0.636315,21.3916
40860,0.651225,0.648562,0.636315,21.3916
40920,0.651225,0.648562,0.636315,21.3916
40980,0.651225,0.648030,0.635783,21.3916
41040,0.651225,0.648030,0.635783,21.3916
41100,0.650692,0.648030,0.635783,21.3916
41160,0.650692,0.648030,0.635783,21.3916
41220,0.650692,0.647497,0.635783,21.4721
41280,0.650160,0.647497,0.635250,21.3916
41340,0.650160,0.647497,0.635250,21.3916
41400,0.650160,0.647497,0.635250,21.3916
41460,0.650160,0.646965,0.635250,21.3916
41520,0.649627,0.647497,0.635250,21.3916
41580,0.649627,0.646965,0.634718,21.3916
41640,0.649627,0.646965,0.634718,21.3916
41700,0.649627,0.646965,0.634718,21.3916
41760,0.649627,0.646965,0.634718,21.3916
41820,0.649095,0.646432,0.634718,21.3916
41880,0.649095,0.646432,0.634718,21.3916
41940,0.649095,0.646432,0.634718,21.3916
42000,0.649095,0.646432,0.634185,21.3916
42060,0.648562,0.645900,0.634185,21.3916
42120,0.648562,0.645900,0.634185,21.3916
42180,0.648562,0.645900,0.634185,21.3916
42240,0.648562,0.645900,0.634185,21.3916
42300,0.648030,0.645367,0.633653,21.3916
42360,0.648030,0.645900,0.633653,21.3916
42420,0.648030,0.645367,0.634185,21.3916
42480,0.648030,0.645367,0.633653,21.3916
42540,0.648030,0.645367,0.633653,21.3916
42600,0.648030,0.645367,0.633653,21.3916
42660,0.648030,0.645367,0.633653,21.3916
42720,0.647497,0.644835,0.633120,21.3916
42780,0.647497,0.644835,0.633120,21.3916
42840,0.647497,0.644835,0.633120,21.3916
42900,0.646965,0.644302,0.633120,21.3916
42960,0.646965,0.644302,0.633120,21.3916
43020,0.646965,0.644302,0.632588,21.3916
43080,0.646965,0.644302,0.632588,21.3110
43140,0.646965,0.643770,0.632588,21.3916
43200,0.646432,0.643770,0.632588,21.3916
43260,0.646432,0.643770,0.632588,21.3916
43320,0.646432,0.643770,0.632588,21.3916
43380,0.645900,0.643770,0.632588,21.3916
43440,0.645900,0.643237,0.632055,21.3110
43500,0.645900,0.643237,0.632055,21.3916
43560,0.645900,0.643237,0.632055,21.3916
43620,0.645900,0.643237,0.632055,21.3916
43680,0.645367,0.643237,0.632055,21.3916
43740,0.645367,0.642705,0.632055,21.3110
43800,0.645367,0.642705,0.631523,21.3110
43860,0.645367,0.642705,0.631523,21.3916
43920,0.645367,0.642705,0.631523,21.3916
43980,0.644835,0.642705,0.631523,21.3110
44040,0.644835,0.642705,0.631523,21.3916
44100,0.644835,0.642172,0.631523,21.3916
44160,0.644835,0.642172,0.630990,21.3916
44220,0.644302,0.642172,0.630990,21.3916
44280,0.644302,0.641640,0.630990,21.3916
44340,0.644302,0.641640,0.630990,21.3916
44400,0.644302,0.641640,0.630990,21.3916
44460,0.643770,0.641107,0.630458,21.3110
44520,0.643770,0.641107,0.630458,21.3916
44580,0.643770,0.641107,0.630458,21.3916
44640,0.643770,0.641107,0.630458,21.3110
44700,0.643770,0.641107,0.630458,21.3110
44760,0.643770,0.641107,0.630458,21.3110
44820,0.643237,0.641107,0.630458,21.3110
44880,0.643237,0.640575,0.630458,21.3110
44940,0.643237,0.640575,0.629925,21.3916
45000,0.643237,0.640575,0.629925,21.3110
45060,0.643237,0.640575,0.629925,21.3110
45120,0.642705,0.640575,0.629925,21.3916
45180,0.642705,0.640042,0.629925,21.3110
45240,0.642705,0.640042,0.629925,21.3110
45300,0.642705,0.640042,0.629925,21.3110
45360,0.642172,0.640042,0.629925,21.3110
45420,0.642172,0.640042,0.629925,21.3916
45480,0.642172,0.639510,0.629393,21.3110
45540,0.642172,0.639510,0.629393,21.3110
45600,0.642172,0.639510,0.629393,21.3110
45660,0.641640,0.639510,0.629393,21.3110
45720,0.641640,0.639510,0.629393,21.3110
45780,0.641640,0.639510,0.629393,21.3110
45840,0.641640,0.638977,0.628860,21.3110
45900,0.641107,0.638977,0.628860,21.3110
45960,0.641107,0.638977,0.628860,21.3916
46020,0.641107,0.638977,0.628860,21.3110
46080,0.641107,0.638977,0.628860,21.3916
46140,0.641107,0.638977,0.628860,21.3110
46200,0.640575,0.638445,0.628328,21.3110
46260,0.640575,0.638445,0.628328,21.3110
46320,0.640575,0.638445,0.628328,21.3110
46380,0.640575,0.638445,0.628328,21.3110
46440,0.640575,0.637912,0.628328,21.3110
46500,0.640042,0.637912,0.628328,21.3916
46560,0.640042,0.637912,0.627795,21.3110
46620,0.640042,0.637912,0.627795,21.3110
46680,0.640042,0.637912,0.627795,21.3110
46740,0.639510,0.637380,0.627795,21.3110
46800,0.639510,0.637380,0.627795,21.3110
46860,0.639510,0.637380,0.627795,21.3916
46920,0.639510,0.637380,0.627263,21.3110
46980,0.639510,0.637380,0.627263,21.3110
47040,0.639510,0.637380,0.627795,21.3916
47100,0.639510,0.636848,0.627263,21.3110
47160,0.638977,0.636848,0.627263,21.3110
47220,0.638977,0.636848,0.627263,21.3110
47280,0.638977,0.636848,0.626730,21.3110
47340,0.638977,0.636848,0.626730,21.3916
47400,0.638977,0.636848,0.627263,21.3110
47460,0.638445,0.636315,0.626730,21.3110
47520,0.638445,0.636315,0.626730,21.3110
47580,0.638445,0.636315,0.626730,21.3110
47640,0.638445,0.636315,0.626730,21.3110
47700,0.638445,0.635783,0.626730,21.3110
47760,0.638445,0.635783,0.626730,21.3110
47820,0.637912,0.635783,0.626198,21.3916
47880,0.637912,0.635783,0.626730,21.3110
47940,0.637912,0.635250,0.626198,21.3110
48000,0.637912,0.635250,0.626198,21.3110
48060,0.637380,0.635250,0.626198,21.3916
48120,0.637380,0.635250,0.626198,21.3110
48180,0.637380,0.635250,0.626198,21.3110
48240,0.637380,0.635250,0.626198,21.3110
48300,0.637380,0.635250,0.626198,21.3916
48360,0.636848,0.634718,0.626198,21.3110
48420,0.636848,0.634718,0.625665,21.3110
48480,0.636848,0.634718,0.626198,21.3110
48540,0.636848,0.634718,0.625665,21.3110
48600,0.636848,0.634185,0.625665,21.3110
48660,0.636848,0.634185,0.625665,21.3110
48720,0.636315,0.634185,0.625665,21.3110
48780,0.636315,0.634185,0.625665,21.3110
48840,0.636315,0.634185,0.625665,21.3110
48900,0.636315,0.634185,0.625665,21.3110
48960,0.635783,0.634185,0.625133,21.3110
49020,0.635783,0.634185,0.625133,21.3916
49080,0.635783,0.633653,0.625133,21.3110
49140,0.635783,0.633653,0.625133,21.3110
49200,0.635783,0.633653,0.625133,21.3916
49260,0.635250,0.633653,0.624600,21.3110
49320,0.635250,0.633120,0.624600,21.3110
49380,0.635250,0.633120,0.624600,21.3110
49440,0.635250,0.633120,0.624600,21.3110
49500,0.634718,0.633120,0.624600,21.3110
49560,0.634718,0.633120,0.624600,21.3110
49620,0.634718,0.632588,0.624068,21.3110
49680,0.634718,0.632588,0.624068,21.3110
49740,0.634718,0.632588,0.624068,21.3110
49800,0.634718,0.632588,0.624068,21.3110
49860,0.634185,0.632588,0.624068,21.3110
49920,0.634185,0.632588,0.624068,21.3110
49980,0.634185,0.632055,0.624068,21.3110
50040,0.634185,0.632055,0.624068,21.3110
50100,0.634185,0.632055,0.624068,21.3110
50160,0.634185,0.632055,0.624068,21.3110
50220,0.634185,0.632055,0.623535,21.3110
50280,0.634185,0.632055,0.623535,21.3110
50340,0.633653,0.631523,0.623535,21.3110
50400,0.633653,0.631523,0.623535,21.3110
50460,0.633653,0.631523,0.623535,21.3110
50520,0.633653,0.631523,0.623535,21.3110
50580,0.633653,0.631523,0.623535,21.3110
50640,0.633653,0.631523,0.623535,21.3110
50700,0.633120,0.630990,0.623003,21.3110
50760,0.633120,0.630990,0.623003,21.3110
50820,0.633120,0.630990,0.623003,21.3916
50880,0.633120,0.630990,0.623003,21.3110
50940,0.633120,0.630990,0.623003,21.3110
51000,0.633120,0.630990,0.623003,21.3110
51060,0.632588,0.630458,0.622471,21.3110
51120,0.632588,0.630458,0.622471,21.3110
51180,0.632588,0.630458,0.622471,21.3110
51240,0.632588,0.630458,0.622471,21.3110
51300,0.632588,0.630458,0.622471,21.3110
51360,0.632588,0.630458,0.622471,21.3110
51420,0.632055,0.629925,0.622471,21.3110
51480,0.632055,0.629925,0.622471,21.3110
51540,0.632055,0.629925,0.621938,21.3110
51600,0.632055,0.629925,0.621938,21.3110
51660,0.632055,0.629925,0.621938,21.3110
51720,0.632055,0.629925,0.621938,21.3110
51780,0.631523,0.629925,0.621938,21.3110
51840,0.631523,0.629393,0.621938,21.3110
51900,0.631523,0.629393,0.621938,21.3110
51960,0.631523,0.629393,0.621938,21.3110
52020,0.630990,0.629393,0.621938,21.3110
52080,0.630990,0.628860,0.621406,21.3110
52140,0.630990,0.628860,0.621938,21.3110
52200,0.630990,0.628860,0.621406,21.3110
52260,0.630990,0.628860,0.621406,21.3110
52320,0.630990,0.628860,0.621406,21.3110
52380,0.630990,0.628860,0.621406,21.3110
52440,0.630990,0.628860,0.621406,21.3110
52500,0.630990,0.628860,0.621406,21.3110
52560,0.630458,0.628328,0.621406,21.3110
52620,0.630458,0.628328,0.621406,21.3110
52680,0.630458,0.628328,0.621406,21.3110
52740,0.630458,0.628328,0.621406,21.3916
52800,0.630458,0.628328,0.620873,21.3110
52860,0.630458,0.628328,0.621406,21.3110
52920,0.629925,0.628328,0.620873,21.3110
52980,0.629925,0.627795,0.620873,21.3110
53040,0.629925,0.627795,0.620873,21.3110
53100,0.629925,0.627795,0.620873,21.3110
53160,0.629925,0.627795,0.620873,21.3110
53220,0.629925,0.627795,0.620341,21.3110
53280,0.629925,0.627795,0.620341,21.3110
53340,0.629925,0.627263,0.620341,21.3110
53400,0.629393,0.627263,0.620341,21.2304
53460,0.629393,0.627263,0.620341,21.2304
53520,0.629393,0.627263,0.620341,21.3110
53580,0.629393,0.627263,0.619808,21.3110
53640,0.629393,0.627263,0.620341,21.3110
53700,0.628860,0.626730,0.619808,21.3110
53760,0.628860,0.626730,0.619808,21.3110
53820,0.628860,0.626730,0.620341,21.3110
53880,0.628860,0.626730,0.619808,21.3110
53940,0.628860,0.626730,0.619808,21.3110
54000,0.628860,0.626730,0.619808,21.3110
54060,0.628860,0.626198,0.619808,21.3110
54120,0.628328,0.626730,0.619808,21.3110
54180,0.628328,0.626198,0.619808,21.3110
54240,0.628328,0.626198,0.619276,21.2304
54300,0.628328,0.626198,0.619808,21.3110
54360,0.628328,0.626198,0.619808,21.3110
54420,0.628328,0.626198,0.619276,21.2304
54480,0.628328,0.626198,0.619276,21.3110
54540,0.628328,0.626198,0.619276,21.2304
54600,0.627795,0.625665,0.619276,21.2304
54660,0.627795,0.625665,0.619276,21.2304
54720,0.627795,0.625665,0.619276,21.2304
54780,0.627795,0.625665,0.619276,21.2304
54840,0.627795,0.625665,0.618743,21.2304
54900,0.627263,0.625665,0.618743,21.3110
54960,0.627263,0.625665,0.618743,21.3110
55020,0.627263,0.625133,0.618743,21.2304
55080,0.627263,0.625133,0.618743,21.2304
55140,0.627263,0.625133,0.618743,21.3110
55200,0.627263,0.625133,0.618743,21.2304
55260,0.626730,0.625133,0.618211,21.3110
55320,0.626730,0.625133,0.618211,21.2304
55380,0.626730,0.624600,0.618211,21.2304
55440,0.626730,0.624600,0.618211,21.3110
55500,0.626730,0.624600,0.618211,21.3110
55560,0.626730,0.624600,0.618211,21.2304
55620,0.626730,0.624600,0.618211,21.3110
55680,0.626730,0.624068,0.618211,21.3110
55740,0.626730,0.624068,0.617678,21.2304
55800,0.626198,0.624068,0.618211,21.3110
55860,0.626198,0.624068,0.617678,21.2304
55920,0.626198,0.624068,0.617678,21.2304
55980,0.626198,0.624068,0.617678,21.3110
56040,0.626198,0.623535,0.617678,21.2304
56100,0.626198,0.623535,0.617678,21.2304
56160,0.626198,0.623535,0.617678,21.2304
56220,0.626198,0.624068,0.617678,21.3110
56280,0.626198,0.623535,0.617678,21.2304
56340,0.625665,0.623535,0.617678,21.2304
56400,0.626198,0.623535,0.617146,21.2304
56460,0.625665,0.623535,0.617678,21.2304
56520,0.625665,0.623535,0.617146,21.2304
56580,0.625665,0.623535,0.617146,21.2304
56640,0.625665,0.623003,0.617146,21.2304
56700,0.625665,0.623003,0.617146,21.3110
56760,0.625133,0.623003,0.617146,21.2304
56820,0.625133,0.623003,0.617146,21.2304
56880,0.625133,0.623003,0.617146,21.2304
56940,0.625133,0.623003,0.617146,21.2304
57000,0.625133,0.622471,0.617146,21.2304
57060,0.625133,0.622471,0.616613,21.2304
57120,0.624600,0.622471,0.617146,21.3110
57180,0.624600,0.622471,0.616613,21.2304
57240,0.624600,0.622471,0.616613,21.2304
57300,0.624600,0.622471,0.616613,21.3110
57360,0.624600,0.622471,0.616613,21.2304
57420,0.624600,0.622471,0.616613,21.2304
57480,0.624600,0.622471,0.616613,21.2304
57540,0.624600,0.621938,0.616081,21.2304
57600,0.624600,0.621938,0.616081,21.2304
57660,0.624068,0.621938,0.616613,21.2304
57720,0.624068,0.621938,0.616081,21.2304
57780,0.624068,0.621938,0.616081,21.2304
57840,0.624068,0.621938,0.616081,21.2304
57900,0.624068,0.621938,0.616081,21.2304
57960,0.624068,0.621938,0.616081,21.2304
58020,0.623535,0.621938,0.615548,21.2304
58080,0.623535,0.621406,0.615548,21.2304
58140,0.623535,0.621406,0.615548,21.2304
58200,0.623535,0.621406,0.615548,21.2304
58260,0.623535,0.621406,0.615548,21.2304
58320,0.623535,0.621406,0.615548,21.2304
58380,0.623535,0.621406,0.615548,21.3110
58440,0.623535,0.621406,0.615548,21.2304
58500,0.623535,0.621406,0.615016,21.2304
58560,0.623003,0.621406,0.615016,21.2304
58620,0.623003,0.621406,0.615016,21.2304
58680,0.623003,0.620873,0.615016,21.2304
58740,0.623003,0.621406,0.615016,21.2304
58800,0.623003,0.620873,0.615016,21.2304
58860,0.623003,0.620873,0.615016,21.2304
58920,0.623003,0.620873,0.615016,21.2304
58980,0.622471,0.620341,0.615016,21.2304
59040,0.622471,0.620341,0.614483,21.2304
59100,0.622471,0.620341,0.614483,21.2304
59160,0.622471,0.620341,0.614483,21.2304
59220,0.622471,0.620341,0.614483,21.2304
59280,0.622471,0.620341,0.614483,21.2304
59340,0.622471,0.620341,0.614483,21.2304
59400,0.621938,0.619808,0.613951,21.2304
59460,0.621938,0.619808,0.613951,21.2304
59520,0.621938,0.619808,0.613951,21.2304
59580,0.621938,0.619808,0.613951,21.2304
59640,0.621938,0.619808,0.613951,21.2304
59700,0.621938,0.619808,0.613418,21.2304
59760,0.621938,0.619808,0.613418,21.2304
59820,0.621938,0.619808,0.613418,21.2304
59880,0.621938,0.619808,0.613418,21.2304
59940,0.621938,0.619276,0.612886,21.2304
60000,0.621938,0.619276,0.612886,21.2304
60060,0.621406,0.619276,0.612886,21.2304
60120,0.621406,0.619276,0.612886,21.2304
60180,0.621406,0.619276,0.612886,21.2304
60240,0.621406,0.619276,0.612886,21.2304
60300,0.621406,0.619276,0.612353,21.2304
60360,0.621406,0.619276,0.612886,21.2304
60420,0.621406,0.618743,0.612353,21.2304
60480,0.621406,0.618743,0.612353,21.2304
60540,0.621406,0.618743,0.612353,21.2304
60600,0.621406,0.618743,0.612353,21.2304
60660,0.621406,0.618743,0.612353,21.3110
60720,0.620873,0.618743,0.612353,21.3110
60780,0.620873,0.618211,0.611821,21.2304
60840,0.620873,0.618211,0.611821,21.2304
60900,0.620873,0.618211,0.611821,21.2304
60960,0.620873,0.618211,0.611821,21.2304
61020,0.620341,0.618211,0.611821,21.2304
61080,0.620341,0.618211,0.611821,21.2304
61140,0.620341,0.617678,0.611821,21.2304
61200,0.620341,0.617678,0.611821,21.2304
61260,0.620341,0.617678,0.611821,21.2304
61320,0.620341,0.617678,0.611288,21.2304
61380,0.620341,0.617678,0.611288,21.2304
61440,0.620341,0.617678,0.611821,21.2304
61500,0.620341,0.617678,0.611288,21.2304
61560,0.619808,0.617678,0.611288,21.2304
61620,0.619808,0.617678,0.611288,21.2304
61680,0.619808,0.617146,0.611288,21.2304
61740,0.619808,0.617146,0.611288,21.2304
61800,0.619808,0.617678,0.611288,21.3110
61860,0.619808,0.617146,0.610756,21.2304
61920,0.619808,0.617146,0.610756,21.2304
61980,0.619808,0.617146,0.610756,21.2304
62040,0.619808,0.617146,0.610756,21.2304
62100,0.619276,0.617146,0.610756,21.2304
62160,0.619276,0.617146,0.610756,21.2304
62220,0.619276,0.617146,0.610756,21.2304
62280,0.619276,0.616613,0.610756,21.2304
62340,0.619276,0.617146,0.610756,21.2304
62400,0.619276,0.617146,0.610223,21.2304
62460,0.619276,0.616613,0.610223,21.2304
62520,0.619276,0.616613,0.610223,21.2304
62580,0.619276,0.616613,0.610223,21.2304
62640,0.619276,0.616613,0.610223,21.2304
62700,0.618743,0.616613,0.610223,21.2304
62760,0.618743,0.616613,0.610223,21.2304
62820,0.618743,0.616081,0.610223,21.2304
62880,0.618743,0.616613,0.610223,21.2304
62940,0.618743,0.616081,0.610223,21.2304
63000,0.618743,0.616081,0.609691,21.2304
63060,0.618211,0.616081,0.609691,21.2304
63120,0.618211,0.615548,0.609691,21.2304
63180,0.618211,0.615548,0.609691,21.2304
63240,0.618211,0.615548,0.609691,21.2304
63300,0.618211,0.615548,0.609691,21.2304
63360,0.618211,0.615548,0.609691,21.2304
63420,0.618211,0.615548,0.609691,21.2304
63480,0.618211,0.615548,0.609158,21.2304
63540,0.618211,0.615548,0.609691,21.2304
63600,0.618211,0.615548,0.609158,21.2304
63660,0.617678,0.615548,0.609158,21.2304
63720,0.617678,0.615548,0.609158,21.3110
63780,0.617678,0.615548,0.609158,21.3110
63840,0.617678,0.615016,0.609158,21.2304
63900,0.617678,0.615016,0.609158,21.2304
63960,0.617678,0.615016,0.609158,21.2304
64020,0.617678,0.615016,0.609158,21.2304
64080,0.617678,0.615016,0.609158,21.2304
64140,0.617146,0.615016,0.608626,21.2304
64200,0.617678,0.615016,0.608626,21.2304
64260,0.617146,0.615016,0.608626,21.3110
64320,0.617146,0.614483,0.608626,21.3110
64380,0.617146,0.615016,0.608626,21.2304
64440,0.617146,0.614483,0.608626,21.2304
64500,0.617146,0.614483,0.608626,21.2304
64560,0.617146,0.614483,0.608626,21.2304
64620,0.617146,0.614483,0.608626,21.3110
64680,0.617146,0.614483,0.608094,21.3110
64740,0.617146,0.614483,0.608626,21.3110
64800,0.616613,0.613951,0.608094,21.3110
64860,0.616613,0.613951,0.608094,21.2304
64920,0.616613,0.614483,0.608094,21.2304
64980,0.616613,0.613951,0.608094,21.2304
65040,0.616613,0.613951,0.608094,21.2304
65100,0.616613,0.613418,0.608094,21.2304
65160,0.616613,0.613418,0.607561,21.2304
65220,0.616613,0.613418,0.607561,21.3110
65280,0.616613,0.613418,0.607561,21.2304
65340,0.616081,0.612886,0.607561,21.2304
65400,0.616081,0.612886,0.607561,21.2304
65460,0.616081,0.612886,0.607561,21.2304
65520,0.616081,0.612886,0.607029,21.2304
65580,0.616081,0.612886,0.607029,21.2304
65640,0.616081,0.612886,0.607561,21.3110
65700,0.615548,0.612886,0.607029,21.3110
65760,0.616081,0.612886,0.607029,21.2304
65820,0.615548,0.612886,0.607561,21.3110
65880,0.615548,0.612353,0.607029,21.2304
65940,0.615548,0.612353,0.607029,21.3110
66000,0.615548,0.612886,0.607029,21.3110
66060,0.615548,0.612353,0.607029,21.2304
66120,0.615548,0.612353,0.607029,21.2304
66180,0.615548,0.612353,0.607029,21.2304
66240,0.615548,0.612353,0.607029,21.2304
66300,0.615548,0.612353,0.607029,21.2304
66360,0.615548,0.612353,0.607029,21.3110
66420,0.615016,0.612353,0.606496,21.3110
66480,0.615016,0.612353,0.607029,21.2304
66540,0.615016,0.612353,0.607029,21.2304
66600,0.615016,0.611821,0.606496,21.3110
66660,0.615016,0.611821,0.606496,21.3110
66720,0.615016,0.611821,0.606496,21.3110
66780,0.615016,0.611821,0.606496,21.3110
66840,0.615016,0.611821,0.606496,21.2304
66900,0.614483,0.611821,0.606496,21.3110
66960,0.614483,0.611821,0.606496,21.3110
67020,0.614483,0.611288,0.606496,21.3110
67080,0.614483,0.611821,0.606496,21.3110
67140,0.614483,0.611288,0.606496,21.3110
67200,0.614483,0.611288,0.606496,21.3110
67260,0.613951,0.611288,0.605964,21.3110
67320,0.613951,0.611288,0.605964,21.3110
67380,0.613951,0.611288,0.605964,21.3110
67440,0.613951,0.611288,0.605964,21.3110
67500,0.613951,0.611288,0.605964,21.2304
67560,0.613951,0.611288,0.605964,21.3110
67620,0.613951,0.611288,0.605964,21.3110
67680,0.613951,0.611288,0.605964,21.2304
67740,0.613951,0.611288,0.605964,21.2304
67800,0.613951,0.611288,0.605964,21.3110
67860,0.613951,0.611288,0.605964,21.2304
67920,0.613951,0.611288,0.605964,21.3110
67980,0.613418,0.611288,0.605964,21.3110
68040,0.613418,0.611288,0.605964,21.2304
68100,0.613418,0.610756,0.605964,21.3110
68160,0.613418,0.611288,0.605964,21.2304
68220,0.612886,0.610756,0.605964,21.3110
68280,0.612886,0.610756,0.605431,21.2304
68340,0.612886,0.610756,0.605431,21.2304
68400,0.612886,0.610756,0.605964,21.3110
68460,0.612886,0.610756,0.605431,21.2304
68520,0.612886,0.610756,0.605431,21.2304
68580,0.612886,0.610756,0.605431,21.2304
68640,0.612886,0.610756,0.605431,21.2304
68700,0.612353,0.610756,0.605431,21.3110
68760,0.612353,0.610223,0.605431,21.2304
68820,0.612353,0.610756,0.605431,21.3110
68880,0.612353,0.610223,0.605431,21.3110
68940,0.612353,0.610223,0.605431,21.3110
69000,0.612353,0.610223,0.605431,21.2304
69060,0.612353,0.610223,0.605431,21.2304
69120,0.612353,0.610223,0.605431,21.3110
69180,0.611821,0.610223,0.605431,21.2304
69240,0.611821,0.610223,0.605431,21.2304
69300,0.611821,0.610223,0.605431,21.2304
69360,0.611821,0.610223,0.605431,21.3110
69420,0.611821,0.610223,0.605431,21.3110
69480,0.611821,0.609691,0.605431,21.3110
69540,0.611821,0.609691,0.604899,21.3110
69600,0.611821,0.609691,0.605431,21.3110
69660,0.611821,0.609691,0.604899,21.3110
69720,0.611821,0.609691,0.604899,21.3110
69780,0.611821,0.609691,0.604899,21.3110
69840,0.611821,0.609691,0.605431,21.3110
69900,0.611288,0.609691,0.604899,21.3110
69960,0.611288,0.609691,0.604899,21.3110
70020,0.611288,0.609691,0.604899,21.3110
70080,0.611288,0.609691,0.604899,21.3110
70140,0.611288,0.609691,0.604899,21.3110
70200,0.611288,0.609691,0.604899,21.3110
70260,0.611288,0.609691,0.604899,21.3110
70320,0.611288,0.609691,0.604899,21.3110
70380,0.611288,0.609691,0.604899,21.3110
70440,0.611288,0.609691,0.604899,21.3110
70500,0.610756,0.609691,0.604899,21.3110
70560,0.610756,0.609691,0.604899,21.3110
70620,0.610756,0.609158,0.604899,21.3110
70680,0.610756,0.609158,0.604899,21.3110
70740,0.610756,0.609158,0.604899,21.3110
70800,0.610756,0.609158,0.604899,21.3110
70860,0.610756,0.609158,0.604899,21.3110
70920,0.610756,0.609158,0.604899,21.3110
70980,0.610756,0.609158,0.604899,21.3110
71040,0.610223,0.609158,0.604899,21.3110
71100,0.610223,0.609158,0.604899,21.3110
71160,0.610223,0.609158,0.604366,21.3110
71220,0.610223,0.609158,0.604366,21.3110
71280,0.610223,0.609158,0.604366,21.3110
71340,0.610223,0.609158,0.604366,21.3916
71400,0.610223,0.609158,0.604366,21.3110
71460,0.609691,0.608626,0.604366,21.3110
71520,0.609691,0.608626,0.604366,21.3110
71580,0.609691,0.608626,0.604366,21.3916
71640,0.609691,0.608626,0.604366,21.3916
71700,0.609691,0.608626,0.604366,21.3110
71760,0.609691,0.608626,0.604366,21.3110
71820,0.609691,0.608626,0.604366,21.3916
71880,0.609691,0.608626,0.604366,21.3916
71940,0.609691,0.608626,0.604366,21.3110
72000,0.609691,0.608626,0.604366,21.3916
